StructureID,StructureName,Longitude,Latitude
DIG206,Harrington Bridge,-66.070749,44.098109
DIG217,The Two Brothers Bridge,-66.148545,44.067432
DIG231,MacDonald Brook,-65.884346,44.449675
DIG232,Hectanooga Road Underpass on      Hwy # 101,-66.143793,44.057249
DIG233,Joggins Road Underpass on     Hwy # 101,-65.738084,44.601426
DIG238,Belliveau # 2,-66.088699,44.333601
DIG240,Clark Road Bridge,-65.671322,44.570154
DIG241,Duly Bridge,-65.837173,44.51948
DIG242,Wallace Branch,-65.794917,44.424001
DIG243,Murphy Mill,-65.8483,44.648387
DIG245,Irish Brook Bridge,-66.0216,44.224895
DIG247,Pam's Bridge,-66.111263,44.289368
DIG248,Marc Melanson Bridge,-66.118636,44.292685
DIG252,English Bridge,-66.062224,44.159341
DIG254,Little Brook Pedestrian  Bridge,-66.120667,44.303199
DIG255,Sears Mullens,-65.954693,44.27417
DIG256,Norman's Bridge,-65.929152,44.414626
DIG263,Old 217 Loop,-66.067127,44.496038
DIG264,Old Stone Arch,-65.714552,44.610399
DIG265,Haight Brook,-65.933627,44.57956
DIG266,Mill Brook #2 Bridge,-65.775725,44.538692
DIG269,Seely Brook Bridge Hwy101,-65.806877,44.587895
DIG270,Digby County Rail Trail Hwy 101 Underpass,-65.779154,44.597384
GUY001,GEGOGAN BROOK (CRUSHER RUN) BRIDGE,-61.998216,45.082514
GUY003,GASPEREAUX BROOK BRIDGE,-61.997749,45.031268
GUY004,LISCOMB RIVER BRIDGE,-62.097075,45.012828
GUY008,SHERBROOKE BRIDGE,-61.983949,45.143218
GUY009,SPANISH SHIP BAY BRIDGE,-62.030889,45.027973
GUY019,AMERICAN HARBOUR BRIDGE,-61.322635,45.255419
GUY020,ANDERSON BRIDGE,-61.611865,45.458769
GUY021,AULDS COVE BRIDGE,-61.435064,45.643845
GUY022,BRAYS BRIDGE,-61.724121,45.418284
GUY024,CANAL BRIDGE,-61.190644,45.242078
GUY026,CLAM HARBOUR CULVERT,-61.44267,45.423513
GUY029,DICKIE BROOK CULVERT,-61.504187,45.34797
GUY030,DOCTORS BROOK BRIDGE,-61.849185,45.263211
GUY034,PETER FERGUSON BRIDGE,-61.650982,45.488271
GUY035,FIFES BRIDGE,-61.611758,45.456558
GUY037,FLEETS BRIDGE,-62.175567,44.987357
GUY040,GILLIS PANEL BRIDGE,-61.460094,45.469301
GUY043,GODFREY CULVERT,-61.528804,45.359504
GUY046,HUGHS CULVERT,-61.65366,45.457022
GUY047,INDIAN RIVER BRIDGE,-61.770039,45.112578
GUY048,ISSAC'S HARBOUR BRIDGE,-61.673262,45.20403
GUY051,LAKE BRIDGE CULVERT,-61.548554,45.379951
GUY052,LARRY'S RIVER PANEL BRIDGE,-61.378669,45.228584
GUY053,OGDEN BRIDGE,-61.632943,45.345788
GUY054,LEWIS(SAMUEL),-61.779483,45.242893
GUY057,NEW HARBOUR BRIDGE,-61.459263,45.182085
GUY059,MASONS CROSS RD TRUSS,-61.890696,45.273802
GUY061,MEADOW BROOK BRIDGE,-61.30121,45.452839
GUY064,SOUTH WEST BROOK BRIDGE,-61.890159,45.266488
GUY068,MacPHERSONS BROOK BRIDGE,-61.737269,45.370242
GUY070,NEWTOWN BRIDGE,-62.146193,45.369236
GUY071,NORTH LAKE BROOK BRIDGE,-61.278138,45.265632
GUY074,PORT HILFORD BRIDGE,-61.845835,45.107851
GUY076,SALMON RIVER LAKE BRIDGE,-61.721399,45.35963
GUY086,SUTHERLAND BROOK BRIDGE,-61.856559,45.309819
GUY090,WALLACE,-62.393506,45.281889
GUY091,WALLACE LAKE BRIDGE,-62.060483,45.315768
GUY092,WALSH BRIDGE,-61.749769,45.37956
GUY094,WEST RIVER GLENELG PANEL BRIDGE,-62.073834,45.25594
GUY095,WHITMANS BRIDGE,-61.505754,45.44266
GUY096,WYLDES BRIDGE,-61.389956,45.609235
GUY097,OTTER BROOK BRIDGE,-62.210652,45.023469
GUY098,BEAR BROOK BRIDGE,-62.099547,44.999706
GUY100,GREGOGAN BROOK,-61.982083,45.07133
GUY101,RED HILL BRIDGE,-61.88026,45.138501
GUY102,TRIFORD BROOK BRIDGE,-61.817589,45.100133
GUY104,SMELT BROOK #1 BRIDGE,-61.839613,45.107044
GUY106,SCANTILLION BRIDGE,-61.960105,45.105085
GUY107,MacDONALD BRIDGE,-61.976068,45.125462
GUY108,SMELT BROOK #2 BRIDGE,-61.83956,45.107458
GUY110,INDIAN HARBOUR BRIDGE,-61.880386,45.134508
GUY111,NORTH WEST ARM BROOK BRIDGE,-62.003049,45.140737
GUY112,ARCHIBALD BROOK BRIDGE #1,-61.975917,45.175877
GUY113,WEST RIVER STILLWATER TRUSS,-61.97977,45.174097
GUY114,WHIDDENS BRIDGE,-61.98943,45.183182
GUY116,MCINTOSH LAKE BROOK BRIDGE,-62.02379,45.227024
GUY117,KELLYS BRIDGE,-62.324414,45.267419
GUY118,BARREN BROOK BRIDGE,-62.288048,45.277719
GUY119,SUTHERLANDS BRIDGE,-62.274161,45.273809
GUY120,WEST RIVER ST MARYS BRIDGE,-62.27367,45.274385
GUY121,MacDONALD MILL BROOK BRIDGE,-62.262619,45.261531
GUY122,CUMMINGER BRIDGE,-62.262019,45.272838
GUY123,FRASERS BRIDGE,-62.246424,45.27133
GUY124,INDIAN MAN BRIDGE,-62.221231,45.27167
GUY125,MAX SMITH BRIDGE,-62.195953,45.264783
GUY126,RACE BROOK BRIDGE,-62.177647,45.268792
GUY127,MacINTOSH BRIDGE #1,-62.119697,45.268264
GUY128,ERNEST HATTIE BRIDGE,-62.090335,45.260219
GUY129,KIRK'S BROOK BRIDGE,-62.081903,45.254302
GUY130,SILVERS FALLS(FORKS GLENELG) TRUSS,-62.063478,45.256075
GUY131,BLACK GULLY BRIDGE,-62.073116,45.264753
GUY132,ARCHIBALDS BROOK BRIDGE #2,-62.097462,45.271955
GUY133,NICK BROOK BRIDGE,-62.093548,45.327317
GUY134,FISHER ARCHIBALD BRIDGE,-62.118709,45.329215
GUY135,ANGUS MACLEAN THROUGH TRUSS,-62.108761,45.341061
GUY136,EAST RIVER NEWTOWN BRIDGE,-62.136125,45.363218
GUY137,JORDEN BRIDGE,-62.12645,45.357063
GUY138,MacKEENS BRIDGE,-62.055407,45.285332
GUY139,ASPEN (WEEKS) BRIDGE,-62.062617,45.299495
GUY140,GULLY BROOK BRIDGE,-62.055054,45.29197
GUY141,ANTHONY MacKEEN BRIDGE,-62.060003,45.300202
GUY142,SOUTH END BRIDGE,-62.059861,45.339494
GUY144,HATTIE BROOK BRIDGE,-62.059344,45.37232
GUY145,SOUTH LOCHABER # 1 BRIDGE,-62.042923,45.382272
GUY147,SOUTH LOCHABER #2 BRIDGE,-62.039327,45.384307
GUY149,STORMONT BRIDGE,-61.72623,45.221701
GUY150,HALLETT BROOK BRIDGE,-61.80002,45.248411
GUY151,WEST SIDE COUNTRY HARBOUR TRUSS,-61.835723,45.257675
GUY152,GUNNS BROOK BRIDGE,-61.874608,45.269771
GUY153,GEORGES BROOK CULVERT,-61.879443,45.274245
GUY155,GEORGES BROOK BRIDGE,-61.883472,45.278407
GUY156,DESBARRES BROOK BRIDGE,-61.905974,45.302176
GUY157,BORNEO BRIDGE,-61.91771,45.306273
GUY158,WELSH BRIDGE,-61.96071,45.337694
GUY159,OLSON LAKE BROOK BRIDGE,-61.93903,45.316074
GUY160,GIANTS LAKE BROOK BRIDGE,-61.91879,45.383624
GUY161,EIGHT ISLAND LAKE BROOK BRIDGE,-61.962867,45.364231
GUY162,EIGHT ISLAND LAKE BROOK CULVERT,-61.964072,45.365108
GUY163,JOE DAYS CULVERT,-61.975506,45.383991
GUY164,GULLY BROOK BRIDGE,-61.916136,45.379337
GUY165,ARGYLE BRIDGE,-61.930615,45.39211
GUY166,ISAACS HARBOUR NORTH BROOK BRIDGE,-61.674214,45.196505
GUY168,BEAVER DAM BRIDGE,-61.780236,45.3394
GUY169,SINCLAIR BRIDGE,-61.730006,45.355853
GUY170,SALMON RIVER (EAST ERINVILLE) BRIDGE,-61.747452,45.37911
GUY171,SHEA LAKE BROOK BRIDGE,-61.748109,45.401349
GUY172,PORTER RIVER CULVERT,-61.824601,45.388104
GUY173,MacISSACS BRIDGE,-61.836523,45.386832
GUY174,Narrow Lake Bridge,-61.844893,45.393563
GUY175,CROOKS COVE BROOK BRIDGE,-61.590494,45.150446
GUY176,WEST BROOK BRIDGE,-61.580232,45.160172
GUY177,EAST BROOK BRIDGE,-61.56873,45.16469
GUY178,CODDLES HARBOUR BRIDGE,-61.542526,45.166874
GUY179,BASIN BROOK BRIDGE,-61.533692,45.185213
GUY181,UPPER NEW HARBOUR BRIDGE,-61.514862,45.213013
GUY182,HENRY BROOK BRIDGE,-61.476349,45.194106
GUY183,EASTERN BROOK BRIDGE,-61.447154,45.179167
GUY184,GAMMON COVE BRIDGE,-61.386623,45.199921
GUY185,WOOD LAKE BROOK CULVERT,-61.382142,45.231305
GUY186,LITTLE RIVER CULVERT,-61.346141,45.244842
GUY187,COLE HARBOUR RIVER BRIDGE,-61.260989,45.265591
GUY188,MOLASSES HARBOUR BRIDGE,-61.211311,45.2617
GUY189,HARNISH BRIDGE,-61.057904,45.296912
GUY190,WALSH BROOK BRIDGE,-61.17506,45.295461
GUY191,HARBOUR RIVER CULVERT,-61.181091,45.325984
GUY192,CEMETARY BRIDGE,-61.24918,45.341819
GUY193,QUEENSPORT BRIDGE,-61.264708,45.338793
GUY195,PEAS BROOK CULVERT,-61.310041,45.35081
GUY196,HALFWAY COVE BRIDGE,-61.377593,45.344515
GUY197,SANDY COVE BROOK CULVERT,-61.438397,45.347069
GUY198,DELANEY BROOK CULVERT,-61.455236,45.348789
GUY199,LOWER SALMON RIVER BRIDGE,-61.472287,45.354042
GUY200,PIPE LINE OVERPASS #1,-61.502982,45.348987
GUY201,PIPELINE OVERPASS #2 BRIDGE,-61.494744,45.341347
GUY202,HORSE SHOE LAKE CULVERT,-61.510323,45.293582
GUY203,TITTLE THROUGH TRUSS,-61.015723,45.340421
GUY205,MILL POND CULVERT,-61.504004,45.382128
GUY206,SPANKS BRIDGE,-61.513935,45.351211
GUY207,JENKINS BRIDGE,-61.526147,45.349734
GUY208,HORTON BROOK CULVERT,-61.576521,45.352931
GUY209,ARCHIE KENNYS CULVERT,-61.597904,45.348379
GUY210,MacALLISTERS BROOK CULVERT,-61.615196,45.348651
GUY211,SHEAS BRIDGE,-61.578654,45.3648
GUY216,KENNEDY BRIDGE,-61.761814,45.387624
GUY217,MacDONALD LAKE BRIDGE,-61.722941,45.406101
GUY218,HARTS BRIDGE,-61.460444,45.439634
GUY219,MILL BROOK BRIDGE,-61.366924,45.443247
GUY220,CAREY BROOK BRIDGE,-61.347021,45.433211
GUY221,ST.FRANCIS HARBOUR BRIDGE,-61.311052,45.446905
GUY222,COTTAM BRIDGE,-61.262472,45.476898
GUY224,MORGAN BROOK BRIDGE,-61.506791,45.412962
GUY225,CRESINE BROOK CULVERT,-61.519244,45.434275
GUY226,MILFORD HAVEN BRIDGE,-61.518123,45.437073
GUY227,FRASER LAKE BROOK BRIDGE,-61.544228,45.449871
GUY228,DUNPHYS BRIDGE,-61.587421,45.453842
GUY229,FIRST BRIDGE,-61.611525,45.454919
GUY230,CONNOLLYS BRIDGE,-61.628047,45.456324
GUY232,AIKENS PONY TRUSS,-61.646037,45.458588
GUY233,JOS ANDERSON BRIDGE,-61.710666,45.458047
GUY235,MILL HILL BRIDGE,-61.725697,45.45621
GUY237,CHARLIE FERGUSON BRIDGE,-61.649193,45.468115
GUY238,BRANDY BRIDGE,-61.600348,45.46122
GUY239,BERNIE O'CONNOR BRIDGE,-61.586284,45.46232
GUY240,LEETS BRIDGE,-61.556194,45.460216
GUY241,BYRMER BRIDGE,-61.549979,45.459966
GUY242,SHEPHERD LAKE BROOK CULVERT,-61.552458,45.522418
GUY243,MEAGHERS BROOK # 1 CULVERT,-61.509319,45.463774
GUY245,NEDS LAKE BROOK BRIDGE,-61.488127,45.500096
GUY246,BROWNS BRIDGE,-61.4731,45.512158
GUY247,GRANTS BROOK CULVERT,-61.502198,45.455904
GUY248,MILL BRIDGE,-61.501747,45.449532
GUY249,MEAGHERS BROOK # 2 CULVERT,-61.49593,45.445399
GUY250,JIM COADYS BRIDGE,-61.463517,45.465817
GUY251,NANNS BRIDGE,-61.419144,45.484252
GUY252,TWIN BRIDGE #1,-61.413025,45.489566
GUY253,TWIN BRIDGE #2,-61.412617,45.489613
GUY257,MELFORD BROOK BRIDGE,-61.310707,45.5343
GUY258,EAST BROOK BRIDGE CULVERT,-61.380446,45.584038
GUY259,PIRATE HARBOUR BRIDGE,-61.384386,45.584324
GUY260,NO.3 (MURRAY BROOK) BRIDGE,-61.419547,45.617909
GUY261,NO.2 (MURRAY BROOK) BRIDGE,-61.422976,45.616127
GUY263,GRANT LAKE BROOK BRIDGE,-61.445931,45.615881
GUY264,MURRAY BROOK #4,-61.415829,45.617775
GUY268,SILVEY BROOK BRIDGE,-61.576384,45.54442
GUY270,WEST BRANCH BRIDGE,-62.634424,45.280705
GUY271,GORMANS BRIDGE,-62.585229,45.280835
GUY272,BLACK BROOK BRIDGE,-62.529823,45.285984
GUY273,CHISHOLM BROOK BRIDGE,-62.407778,45.277678
GUY274,JIM MacDONALD BRIDGE,-62.363254,45.272234
GUY275,MacINTOSH BRIDGE #2,-62.388641,45.287716
GUY276,MARTIN RODGERS BRIDGE,-61.714513,45.457363
GUY278,MILL CREEK,-61.434609,45.644623
GUY279,RAILROAD BRIDGE (MULGRAVE),-61.398719,45.612833
GUY281,MURRAY ST. (MULGRAVE),-61.398899,45.612752
GUY282,RAILROAD (MULGRAVE),-61.39995,45.611801
GUY283,FOUGERES BROOK BRIDGE,-61.497555,45.38783
GUY284,FLAVIN ROAD BRIDGE,-61.50178,45.451185
GUY285,CAMERONS BRIDGE,-62.1846,44.995738
GUY286,ARCHIBALDS MILL BROOK BRIDGE,-62.115405,45.341611
GUY287,ISAAC SMITH BRIDGE,-62.139617,45.258511
GUY288,MANSONS BRIDGE,-61.9802,45.143526
GUY289,SEARS BRIDGE,-61.982381,45.142796
GUY290,KITTY SINCLAIR BRIDGE,-61.983099,45.14269
GUY292,BACK COVE BROOK CULVERT,-62.138811,44.967533
GUY294,JORDANVILLE BRIDGE,-61.908654,45.147593
GUY295,INGERSOL CREEK BRIDGE,-61.502612,45.381599
GUY296,CANTOR LAKE BROOK BRIDGE,-61.527541,45.226925
GUY297,EDS BROOK BRIDGE,-61.7685,45.464285
GUY298,CUDDIHYS LAKE BRIDGE,-61.730743,45.443142
GUY301,QUINCES NO. 1 CULVERT,-61.712324,45.142762
GUY302,BRANCH BROOK BRIDGE,-61.471069,45.512718
GUY303,BROWNS BROOK BRIDGE,-61.473147,45.512147
GUY305,MURRAY LAKE BROOK CULVERT,-62.013168,45.381987
GUY307,BAKERS ROAD BRIDGE,-62.081214,44.973907
GUY308,SILVEY BROOK # 2 CULVERT,-61.572615,45.541876
GUY309,INDIAN RIVER BRIDGE,-61.768523,45.111975
GUY310,HAY MARSH CULVERT,-61.206074,45.347119
GUY312,BULL MOOSE BRIDGE,-62.228122,45.047039
GUY313,BELLS ST MARYS BRIDGE,-62.058696,45.243306
GUY314,ALEX POLSON BRIDGE,-61.977003,45.374135
GUY315,Pirate Harbour Culvert,-61.380347,45.584192
HAN001,AVON RIVER,-64.144618,44.991749
HAN002,BLACK BROOK,-63.86096,44.915802
HAN003,LOWER HALFWAY RIVER,-64.177837,45.063026
HAN004,MONTAGUE,-63.997126,44.959905
HAN005,ST CROIX VILLAGE,-64.032749,44.961895
HAN006,THUMB HILL,-64.025231,44.962156
HAN007,BARNEY'S BROOK,-63.46773,44.996105
HAN008,"ELMSDALE #2, (Elmsdale Legion Bridge)",-63.501361,44.970543
HAN009,SHUBENACADIE RIVER AT ENFIELD,-63.534377,44.931858
HAN010,"SHUBENACADIE, Trunk 2",-63.401869,45.089707
HAN011,LEBREAU,-64.147585,44.965227
HAN012,BASS CREEK,-64.132834,45.198616
HAN013,BIG RAINY,-64.068279,45.220055
HAN014,COCHRANE,-64.014716,45.014269
HAN015,CHEVERIE CROSSING,-64.16981,45.158959
HAN016,DEEP CREEK (No Longer on Bridge List),-64.154896,45.094935
HAN017,EAST NOEL RIVER,-63.703391,45.303908
HAN019,FIVE MILE RIVER,-63.470192,45.250711
HAN022,LOWER COGMAGUN,-64.11858,45.083108
HAN023,KENNETCOOK RIVER,-64.034033,45.032262
HAN024,MACK BROWN,-63.930856,45.2633
HAN027,MUNGO BROOK,-63.632208,45.313019
HAN028,NOEL VILLAGE,-63.740769,45.296036
HAN029,RINES CREEK,-63.395832,45.151381
HAN030,LOWER ST CROIX RIVER,-64.041041,44.987414
HAN031,STIRLING BROOK,-63.559651,45.311045
HAN032,TENNYCAPE,-63.873497,45.266773
HAN033,WALTON ARBORTEAU,-64.005355,45.227706
HAN034,WHALE CREEK,-63.997931,45.240098
HAN035,ABEL HARVEY,-64.100469,45.090213
HAN036,O'HEARN,-63.719652,44.944777
HAN037,ALLEN BROOK #2,-64.187981,44.992176
HAN038,ANTHONY,-63.924162,45.089739
HAN040,BENERIE,-63.789185,45.114212
HAN041,BLACKS,-63.532965,45.026799
HAN042,WEIR,-63.851725,45.025604
HAN044,BURNTCOAT (No longer on bridge list),-63.804318,45.295758
HAN045,CALDWELL (see Milford HFX045),-63.434181,45.040913
HAN046,CASTLE FREDRICK,-64.216464,44.947852
HAN047,CHAMBERS,-64.030361,44.996932
HAN048,CLARKS (Upper Kennetcook),-63.662253,45.199533
HAN049,COLLIER,-63.955881,44.952657
HAN051,DAVISONS OR STEPHENS,-63.899923,45.03703
HAN052,ELLERSHOUSE,-63.999129,44.952259
HAN053,INDIAN,-63.49484,44.961723
HAN056,GARDINERS,-63.523464,45.000689
HAN058,HALFWAY RIVER #1,-64.190461,45.042971
HAN059,HANNA BROOK,-63.652069,45.198458
HAN060,HARVEY,-63.974327,44.999419
HAN061,ISNORS,-63.571485,45.114713
HAN062,JOHN RIVES,-63.756089,45.148484
HAN064,LANGILLE,-63.510419,45.116847
HAN065,LATTIES BROOK,-63.557898,45.23902
HAN066,LITTLE MEANDER,-63.942015,45.003919
HAN067,LITTLE RIVER,-63.572055,45.041985
HAN068,LOCKHART,-63.937521,45.081999
HAN069,MANTUA,-64.038694,44.994351
HAN070,MANGANESE,-64.308218,44.927655
HAN071,MEANDER,-64.002234,44.993988
HAN072,MEHANS,-63.7975,45.069838
HAN073,MILLET (Falls Lake Bridge),-64.239999,44.83926
HAN075,MACDOUGALL #1,-63.793352,45.132481
HAN076,MACDOUGALL #2,-63.778993,45.138871
HAN077,MCHEFFEY,-64.139487,44.95394
HAN078,MCKAYS,-63.960468,45.012926
HAN079,MACPHEE BROOK,-63.461915,45.128216
HAN080,NINE MILE RIVER,-63.572079,45.0403
HAN081,ROBINSON BROOK,-63.666989,45.167141
HAN082,PARKERS,-63.925977,45.004191
HAN084,PANUKE,-64.086359,44.963423
HAN086,MILLER'S CORNER,-63.688092,45.190398
HAN087,HERBERT RIVER,-63.722876,44.95822
HAN088,RINES BROOK,-63.449615,45.097337
HAN089,ROCKS (No longer on bridge list),-64.026332,44.967674
HAN090,RINES CREEK,-63.410931,45.151103
HAN091,SANGSTERS,-64.199368,44.953207
HAN092,SCOTCH VILLAGE BRIDGE,-64.004904,45.063131
HAN093,SHAW (Allen Brook #1),-64.185208,44.976296
HAN094,SHIPYARD (Cheverie),-64.153412,45.172008
HAN095,SWEETS,-63.959895,45.034379
HAN096,TOM COD,-63.930319,45.09333
HAN097,UPPER COGAMGUN,-64.045271,45.104844
HAN098,KENNETCOOK,-63.722152,45.175721
HAN099,VAUGHAN,-63.934506,45.039548
HAN100,WALTON,-63.986382,45.221068
HAN101,BONDS,-63.807158,45.021311
HAN102,WEST SHUBENACADIE U/P off Hwy 102,-63.423771,45.062198
HAN103,"Wentworth Rd O/P, Highway 101 Eastbound",-64.11366,44.991125
HAN104,"MILFORD U/P Trunk 14 @ Hwy 102, Exit 9",-63.443129,45.055909
HAN105,"TRUNK 14 O/P, Highway 101 Eastbound",-64.098279,44.97361
HAN106,"ST CROIX RIVER, Highway 101, eastbound",-64.030536,44.967508
HAN107,"ST CROIX O/P, Highway 101 @ Exit 4 EB",-64.01835,44.962732
HAN108,SOUTH MAITLAND (Gosse Bridge),-63.454205,45.249925
HAN109A,"SHUBENACADIE RIVER, Highway 102SBL",-63.394503,45.107985
HAN109B,"SHUBENACADIE RIVER, Highway 102NBL",-63.394749,45.108231
HAN110,"NINE MILE RIVER O/P, Highway 102NB",-63.502038,44.98426
HAN111,"ROUTE 215 U/P, Highway 102",-63.413148,45.105419
HAN112,"NINE MILE RIVER O/P, Highway 102SB",-63.50224,44.984501
HAN113,"MOUNT UNIACKE R/R O/P, Highway 101EB",-63.882055,44.891045
HAN114,"NEWPORT STATION O/P, Highway 101 EB",-64.055024,44.967871
HAN115,Upper Water St. Railroad O/P,-64.136156,44.997803
HAN116A,"MILL VILLAGE ROAD O/P, Highway 102NB",-63.43569,45.087775
HAN116B,"MILL VILLAGE ROAD O/P, Highway 102SB",-63.436085,45.087682
HAN117,"HORNE SETTLEMENT U/P, Highway 102",-63.540561,44.947219
HAN118,"HALIFAX HANTS U/P, Highway 101 @ Exit 3",-63.804785,44.842834
HAN119,HALFWAY RIVER ROAD,-64.196549,45.056701
HAN120,"HALFWAY RIVER #2 @ Exit 8, Highway 101",-64.18249,45.04926
HAN121,"ELMSDALE ROAD O/P, Highway 102",-63.508152,44.977751
HAN122,"ELLERSHOUSE ROAD O/P, Highway 101",-64.003435,44.947306
HAN123,"BOG ROAD U/P, Highway 101",-64.189634,45.052912
HAN124,"BARNEY'S BROOK, Highway 102",-63.46815,45.022016
HAN125,"DAWSON RIVER, Highway 101",-63.958281,44.923185
HAN126,BIRCH BROOK,-63.829657,45.103064
HAN127,BURNS BROOK,-63.691629,45.191621
HAN128,MCINNIS GLEN BROOK,-63.847459,45.099708
HAN129,BROOK,-63.632452,45.080271
HAN130,"Windsor Railroad O/P, Highway 101",-64.119637,44.996797
HAN131,"Trunk 1 O/P, Highway 101 Westbound",-64.167349,45.008363
HAN132,"Falmouth Railroad O/P, Highway 101 Westbound",-64.163458,45.006448
HAN133,"Falmouth Connector Rd U/P, Highway 101",-64.155049,44.99967
HAN134,Falmouth Connector Railroad O/P,-64.156883,44.998505
HAN135,"Exit 6 U/P, Highway 101",-64.136017,44.998334
HAN135A,THUMB HILL CREEK,-63.986547,44.961848
HAN136,BROOKLYN DYKE,-64.021913,45.001844
HAN136A,LOWER BROOKLYN DYKE,-64.023026,45.001828
HAN138,BROOKLYN CREEK,-64.011217,45.006392
HAN139,LITTLE RIVER #2,-63.890905,45.054207
HAN140,LITTLE RIVER #1,-63.874817,45.060377
HAN141,LITTLE NINE MILE RIVER,-63.626163,45.078938
HAN142,MILL RACE BROOK,-63.496558,45.317621
HAN143,NOLANS BROOK,-63.631134,45.209054
HAN144,SHUBENACADIE O/P @ Trunk 2,-63.402091,45.088494
HAN146,MCLEOD BROOK,-63.769547,45.127765
HAN147,SACKVILLE RIVER #2,-63.79399,44.862584
HAN148,INDIAN BROOK #2,-63.500618,45.112471
HAN149,SACKVILLE RIVER #1,-63.79499,44.882969
HAN150,UNIACKE BROOK,-63.572046,44.982081
HAN151,O'TOOLE BROOK,-63.662584,45.154396
HAN155,HERBERT BROOK,-63.858338,45.014766
HAN156,LOWER HERBERT RIVER,-63.881709,45.012294
HAN158,WALKER,-63.910956,45.062627
HAN159,MCINNES BROOK,-63.815631,45.091569
HAN160,GLEN BROOK #2,-63.818537,45.090645
HAN161,MACPHEE BROOK #1,-63.460939,45.12514
HAN162,MACPHEE BROOK #2,-63.460833,45.125409
HAN163,NOEL LAKE (Lake Road),-63.742017,45.277075
HAN164,BARTLETTS BROOK,-63.754431,45.105517
HAN165,NORTH BRANCH @ 9 MILE RIVER (Not on bridge list),-63.5831,45.0249
HAN166,LITTLE NINE MILE RIVER #2,-63.61458,45.073217
HAN168,MEANDER RUN #2,-63.870748,44.967911
HAN169,MEANDER RUN #1,-63.880123,44.953731
HAN170,GRANT BROOK,-63.544008,45.068654
HAN171,CALDWELL,-63.592632,45.064299
HAN173,ALLEN BROOK #3,-64.196875,44.998694
HAN174,BLACK BROOK (Akins Creek),-64.179708,45.036222
HAN176,BASS BROOK,-64.087718,45.189662
HAN178,DEEP HOLLOW BROOK,-64.195656,44.999387
HAN179,WEIR BROOK,-63.938031,45.090244
HAN180,SMITH LAKE BROOK,-64.002976,45.064833
HAN182,ZWICKER LAKE,-64.235996,44.815599
HAN183,HUTCHINS BROOK,-64.025186,44.947087
HAN184,TUNNELL CROMBE ROAD,-63.432257,45.076524
HAN200,BURTONS BROOK,-63.57003,45.232647
HAN201,TURPLE ROAD,-63.611569,45.213053
HAN202,KING ROAD,-63.652659,45.200501
HAN203,McCULLOCH ROAD,-63.651171,45.197972
HAN204,BACK RIVER ROAD,-63.593794,45.026365
HAN205,MILFORD STATION Railway Overpass,-63.420145,45.063011
HAN206,ESS ROAD (Little Nine Mile River),-63.617631,45.085886
HAN207,BARR BROOK (Barr Settlement),-63.649636,45.138636
HAN208,MILL BROOK (Barr Settlement Road),-63.677036,45.12137
HAN209,McLEOD BROOK,-63.756435,45.124364
HAN210,CHEESE FACTORY CORNER,-63.654006,45.087206
HAN211,CAPTAIN McPHEE BROOK,-63.668899,45.08059
HAN212,SHORE,-63.448685,45.229289
HAN213,BROOKLYN HARDWARE,-64.012244,45.00586
HAN214,MILLVILLAGE MULTIPLATE,-63.43179,45.065681
HAN215,NEW ROSS ROAD,-64.23159,44.840785
HAN216,SMELTZER ROAD,-64.235326,44.81561
HAN217,HANTSPORT,-64.180633,45.06999
HAN219,BLACK BROOK BRIDGE,-63.588885,45.066031
HAN220,MILL POND (Carrigan Brook Headwater),-63.710453,45.048721
HAN221,NIX BROOK,-63.821057,45.004284
HAN222,NEWPORT CORNER,-63.540256,45.319894
HAN223,SALMON HOLE DAM,-64.035082,44.959118
HAN224,NORTH BROOK,-63.710249,45.046041
HAN225,"MILFORD MULTIPLATE, Highway 102",-63.431547,45.068534
HAN226,"MOUNT UNIACKE R/R O/P, Highway 101WB",-63.881342,44.890841
HAN227,TEN MILE BROOK CULVERT,-64.237492,44.797289
HAN228,"NORTH ACCESS ROAD sta. 0+240, Hwy 101",-63.947008,44.918564
HAN229,SOUTH ACCESS ROAD 101- #1 sta. 0+069,-63.997255,44.942092
HAN230,SOUTH ACCESS ROAD 101- #2 sta. 3+025,-63.968047,44.92583
HAN231,SOUTH ACCESS ROAD 101- #3 sta. 3+440,-63.963656,44.924297
HAN232,SOUTH ACCESS ROAD 101- #4 sta. 3+830,-63.958846,44.922682
HAN233,SOUTH ACCESS ROAD 101- #5 sta. 4+760,-63.948038,44.91792
HAN234,ART ETTINGER,-63.731794,45.170871
HAN235,"ST CROIX RIVER , Highway 101 WB",-64.030251,44.967743
HAN236,"NEWPORT STATION O/P, Highway 101, WB",-64.054887,44.968127
HAN237,"ST CROIX O/P, Highway 101 @ Exit 4, westbound",-64.017878,44.962799
HAN238,CLARKE BROOK,-63.717349,45.233023
HAN239,SHAKY LAKE BROOK,-63.709353,45.236319
HAN240,MOUNTAIN ROAD,-64.104835,44.956547
HAN241,TENNYCAPE WHARF ROAD,-63.875137,45.268003
HAN242,GREY MOUNTAIN ROAD (Town Road Ext.),-64.19858,45.005397
HAN243,BLACK BROOK CULVERT,-64.180038,45.050218
HAN244,"HALFWAY RIVER, Hwy 101, eastbound @ exit 8",-64.182797,45.04911
HAN245,Smeltzer Brook Culvert,-64.232995,44.818638
